Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
6037544001,14000US06037544001,Census Tract 5440.01,"Census Tract 5440.01, Los Angeles County, California",ca,140,0,ACSSF,5591,,,,,6,37,,,,544001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143,34,17,85,66,39,35,85,103,27,57,99,149,140,136,46,25,2.97,1.49,7.44,5.77,3.41,3.06,7.44,9.01,2.36,4.99,8.66,13.04,12.25,11.9,4.02,2.19
6037544002,14000US06037544002,Census Tract 5440.02,"Census Tract 5440.02, Los Angeles County, California",ca,140,0,ACSSF,5592,,,,,6,37,,,,544002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813,25,46,35,8,14,33,32,20,28,58,63,176,63,87,79,46,3.08,5.66,4.31,0.98,1.72,4.06,3.94,2.46,3.44,7.13,7.75,21.65,7.75,10.7,9.72,5.66
6037550000,14000US06037550000,Census Tract 5500,"Census Tract 5500, Los Angeles County, California",ca,140,0,ACSSF,5593,,,,,6,37,,,,550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,9,4,0,16,0,0,0,0,0,23,22,31,17,4,23,4,5.88,2.61,0,10.46,0,0,0,0,0,15.03,14.38,20.26,11.11,2.61,15.03,2.61
6037550100,14000US06037550100,Census Tract 5501,"Census Tract 5501, Los Angeles County, California",ca,140,0,ACSSF,5594,,,,,6,37,,,,550100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886,71,44,30,71,117,103,83,30,28,110,319,321,205,134,114,106,3.76,2.33,1.59,3.76,6.2,5.46,4.4,1.59,1.48,5.83,16.91,17.02,10.87,7.1,6.04,5.62
6037550201,14000US06037550201,Census Tract 5502.01,"Census Tract 5502.01, Los Angeles County, California",ca,140,0,ACSSF,5595,,,,,6,37,,,,550201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,25,34,6,40,47,6,58,13,77,54,123,155,23,45,41,20,3.26,4.43,0.78,5.22,6.13,0.78,7.56,1.69,10.04,7.04,16.04,20.21,3,5.87,5.35,2.61
6037550202,14000US06037550202,Census Tract 5502.02,"Census Tract 5502.02, Los Angeles County, California",ca,140,0,ACSSF,5596,,,,,6,37,,,,550202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,54,69,43,47,50,36,34,35,38,234,136,190,238,91,115,54,3.69,4.71,2.94,3.21,3.42,2.46,2.32,2.39,2.6,15.98,9.29,12.98,16.26,6.22,7.86,3.69
6037550300,14000US06037550300,Census Tract 5503,"Census Tract 5503, Los Angeles County, California",ca,140,0,ACSSF,5597,,,,,6,37,,,,550300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,31,13,66,50,102,30,11,128,95,306,211,280,293,134,160,98,1.54,0.65,3.29,2.49,5.08,1.49,0.55,6.37,4.73,15.24,10.51,13.94,14.59,6.67,7.97,4.88
6037550400,14000US06037550400,Census Tract 5504,"Census Tract 5504, Los Angeles County, California",ca,140,0,ACSSF,5598,,,,,6,37,,,,550400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,11,8,14,0,32,7,0,30,9,17,45,91,40,32,19,21,2.93,2.13,3.72,0,8.51,1.86,0,7.98,2.39,4.52,11.97,24.2,10.64,8.51,5.05,5.59
6037550500,14000US06037550500,Census Tract 5505,"Census Tract 5505, Los Angeles County, California",ca,140,0,ACSSF,5599,,,,,6,37,,,,550500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318,84,42,10,9,79,133,0,89,92,114,295,318,237,150,335,331,3.62,1.81,0.43,0.39,3.41,5.74,0,3.84,3.97,4.92,12.73,13.72,10.22,6.47,14.45,14.28
6037550601,14000US06037550601,Census Tract 5506.01,"Census Tract 5506.01, Los Angeles County, California",ca,140,0,ACSSF,5600,,,,,6,37,,,,550601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,86,50,60,37,83,112,29,38,76,158,186,260,232,136,110,22,5.13,2.99,3.58,2.21,4.96,6.69,1.73,2.27,4.54,9.43,11.1,15.52,13.85,8.12,6.57,1.31
6037550602,14000US06037550602,Census Tract 5506.02,"Census Tract 5506.02, Los Angeles County, California",ca,140,0,ACSSF,5601,,,,,6,37,,,,550602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235,64,42,5,28,8,26,21,62,70,29,144,166,88,136,127,219,5.18,3.4,0.4,2.27,0.65,2.11,1.7,5.02,5.67,2.35,11.66,13.44,7.13,11.01,10.28,17.73
6037550700,14000US06037550700,Census Tract 5507,"Census Tract 5507, Los Angeles County, California",ca,140,0,ACSSF,5602,,,,,6,37,,,,550700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831,61,20,44,20,13,67,74,48,14,82,80,408,323,145,181,251,3.33,1.09,2.4,1.09,0.71,3.66,4.04,2.62,0.76,4.48,4.37,22.28,17.64,7.92,9.89,13.71
6037550800,14000US06037550800,Census Tract 5508,"Census Tract 5508, Los Angeles County, California",ca,140,0,ACSSF,5603,,,,,6,37,,,,550800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176,27,12,52,16,38,86,15,212,131,175,198,444,420,127,131,92,1.24,0.55,2.39,0.74,1.75,3.95,0.69,9.74,6.02,8.04,9.1,20.4,19.3,5.84,6.02,4.23
6037550901,14000US06037550901,Census Tract 5509.01,"Census Tract 5509.01, Los Angeles County, California",ca,140,0,ACSSF,5604,,,,,6,37,,,,550901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332,32,92,49,39,87,69,68,70,48,108,194,156,165,62,46,47,2.4,6.91,3.68,2.93,6.53,5.18,5.11,5.26,3.6,8.11,14.56,11.71,12.39,4.65,3.45,3.53
6037550902,14000US06037550902,Census Tract 5509.02,"Census Tract 5509.02, Los Angeles County, California",ca,140,0,ACSSF,5605,,,,,6,37,,,,550902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889,86,55,95,42,47,146,158,104,113,133,106,310,123,112,119,140,4.55,2.91,5.03,2.22,2.49,7.73,8.36,5.51,5.98,7.04,5.61,16.41,6.51,5.93,6.3,7.41
6037551000,14000US06037551000,Census Tract 5510,"Census Tract 5510, Los Angeles County, California",ca,140,0,ACSSF,5606,,,,,6,37,,,,551000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208,0,40,42,86,63,40,51,190,0,179,275,374,259,129,186,294,0,1.81,1.9,3.89,2.85,1.81,2.31,8.61,0,8.11,12.45,16.94,11.73,5.84,8.42,13.32
6037551101,14000US06037551101,Census Tract 5511.01,"Census Tract 5511.01, Los Angeles County, California",ca,140,0,ACSSF,5607,,,,,6,37,,,,551101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185,62,57,41,63,121,46,76,100,15,130,161,97,125,20,38,33,5.23,4.81,3.46,5.32,10.21,3.88,6.41,8.44,1.27,10.97,13.59,8.19,10.55,1.69,3.21,2.78
6037551102,14000US06037551102,Census Tract 5511.02,"Census Tract 5511.02, Los Angeles County, California",ca,140,0,ACSSF,5608,,,,,6,37,,,,551102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,53,112,53,56,62,124,122,73,36,141,302,348,61,43,74,9,3.18,6.71,3.18,3.36,3.71,7.43,7.31,4.37,2.16,8.45,18.09,20.85,3.65,2.58,4.43,0.54
6037551201,14000US06037551201,Census Tract 5512.01,"Census Tract 5512.01, Los Angeles County, California",ca,140,0,ACSSF,5609,,,,,6,37,,,,551201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,60,53,48,19,43,93,45,76,42,58,216,144,117,62,16,41,5.3,4.68,4.24,1.68,3.8,8.21,3.97,6.71,3.71,5.12,19.06,12.71,10.33,5.47,1.41,3.62
6037551202,14000US06037551202,Census Tract 5512.02,"Census Tract 5512.02, Los Angeles County, California",ca,140,0,ACSSF,5610,,,,,6,37,,,,551202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188,68,52,32,76,63,121,105,74,50,244,253,394,249,184,116,107,3.11,2.38,1.46,3.47,2.88,5.53,4.8,3.38,2.29,11.15,11.56,18.01,11.38,8.41,5.3,4.89
6037551300,14000US06037551300,Census Tract 5513,"Census Tract 5513, Los Angeles County, California",ca,140,0,ACSSF,5611,,,,,6,37,,,,551300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760,87,74,60,88,63,146,94,195,40,132,276,210,172,62,61,0,4.94,4.2,3.41,5,3.58,8.3,5.34,11.08,2.27,7.5,15.68,11.93,9.77,3.52,3.47,0
6037551401,14000US06037551401,Census Tract 5514.01,"Census Tract 5514.01, Los Angeles County, California",ca,140,0,ACSSF,5612,,,,,6,37,,,,551401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358,16,22,25,27,76,39,80,132,106,132,228,104,43,126,123,79,1.18,1.62,1.84,1.99,5.6,2.87,5.89,9.72,7.81,9.72,16.79,7.66,3.17,9.28,9.06,5.82
6037551402,14000US06037551402,Census Tract 5514.02,"Census Tract 5514.02, Los Angeles County, California",ca,140,0,ACSSF,5613,,,,,6,37,,,,551402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,99,3,24,11,21,80,43,64,63,64,140,204,125,135,164,55,7.64,0.23,1.85,0.85,1.62,6.18,3.32,4.94,4.86,4.94,10.81,15.75,9.65,10.42,12.66,4.25
6037551501,14000US06037551501,Census Tract 5515.01,"Census Tract 5515.01, Los Angeles County, California",ca,140,0,ACSSF,5614,,,,,6,37,,,,551501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417,8,68,20,51,58,61,66,74,72,174,100,207,165,37,142,114,0.56,4.8,1.41,3.6,4.09,4.3,4.66,5.22,5.08,12.28,7.06,14.61,11.64,2.61,10.02,8.05
6037551502,14000US06037551502,Census Tract 5515.02,"Census Tract 5515.02, Los Angeles County, California",ca,140,0,ACSSF,5615,,,,,6,37,,,,551502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204,37,28,20,84,61,59,47,21,33,51,75,292,156,68,79,93,3.07,2.33,1.66,6.98,5.07,4.9,3.9,1.74,2.74,4.24,6.23,24.25,12.96,5.65,6.56,7.72
6037551600,14000US06037551600,Census Tract 5516,"Census Tract 5516, Los Angeles County, California",ca,140,0,ACSSF,5616,,,,,6,37,,,,551600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
6037551700,14000US06037551700,Census Tract 5517,"Census Tract 5517, Los Angeles County, California",ca,140,0,ACSSF,5617,,,,,6,37,,,,551700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665,33,60,36,94,45,94,63,66,78,215,148,267,215,124,36,91,1.98,3.6,2.16,5.65,2.7,5.65,3.78,3.96,4.68,12.91,8.89,16.04,12.91,7.45,2.16,5.47
6037551800,14000US06037551800,Census Tract 5518,"Census Tract 5518, Los Angeles County, California",ca,140,0,ACSSF,5618,,,,,6,37,,,,551800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339,130,82,12,12,61,70,98,121,96,194,370,406,254,130,163,140,5.56,3.51,0.51,0.51,2.61,2.99,4.19,5.17,4.1,8.29,15.82,17.36,10.86,5.56,6.97,5.99
6037551900,14000US06037551900,Census Tract 5519,"Census Tract 5519, Los Angeles County, California",ca,140,0,ACSSF,5619,,,,,6,37,,,,551900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,62,16,113,44,45,16,12,29,58,154,208,239,205,138,80,31,4.28,1.1,7.79,3.03,3.1,1.1,0.83,2,4,10.62,14.34,16.48,14.14,9.52,5.52,2.14
6037552001,14000US06037552001,Census Tract 5520.01,"Census Tract 5520.01, Los Angeles County, California",ca,140,0,ACSSF,5620,,,,,6,37,,,,552001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005,46,23,18,13,20,63,41,29,23,114,64,189,145,70,99,48,4.58,2.29,1.79,1.29,1.99,6.27,4.08,2.89,2.29,11.34,6.37,18.81,14.43,6.97,9.85,4.78
6037552002,14000US06037552002,Census Tract 5520.02,"Census Tract 5520.02, Los Angeles County, California",ca,140,0,ACSSF,5621,,,,,6,37,,,,552002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,36,30,50,37,27,23,37,0,14,153,176,146,86,55,41,9,3.91,3.26,5.43,4.02,2.93,2.5,4.02,0,1.52,16.63,19.13,15.87,9.35,5.98,4.46,0.98
6037552100,14000US06037552100,Census Tract 5521,"Census Tract 5521, Los Angeles County, California",ca,140,0,ACSSF,5622,,,,,6,37,,,,552100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874,136,175,129,97,112,83,45,28,66,164,112,214,142,231,103,37,7.26,9.34,6.88,5.18,5.98,4.43,2.4,1.49,3.52,8.75,5.98,11.42,7.58,12.33,5.5,1.97
6037552200,14000US06037552200,Census Tract 5522,"Census Tract 5522, Los Angeles County, California",ca,140,0,ACSSF,5623,,,,,6,37,,,,552200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,84,68,128,88,23,112,182,87,123,136,246,156,157,36,39,7,5.02,4.07,7.66,5.26,1.38,6.7,10.89,5.2,7.36,8.13,14.71,9.33,9.39,2.15,2.33,0.42
6037552301,14000US06037552301,Census Tract 5523.01,"Census Tract 5523.01, Los Angeles County, California",ca,140,0,ACSSF,5624,,,,,6,37,,,,552301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246,49,26,32,10,37,8,8,9,58,171,117,193,183,154,165,26,3.93,2.09,2.57,0.8,2.97,0.64,0.64,0.72,4.65,13.72,9.39,15.49,14.69,12.36,13.24,2.09
6037552302,14000US06037552302,Census Tract 5523.02,"Census Tract 5523.02, Los Angeles County, California",ca,140,0,ACSSF,5625,,,,,6,37,,,,552302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273,18,86,68,52,8,25,25,55,54,110,193,257,117,18,110,77,1.41,6.76,5.34,4.08,0.63,1.96,1.96,4.32,4.24,8.64,15.16,20.19,9.19,1.41,8.64,6.05
6037552400,14000US06037552400,Census Tract 5524,"Census Tract 5524, Los Angeles County, California",ca,140,0,ACSSF,5626,,,,,6,37,,,,552400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,6,14,27,13,49,30,28,5,30,60,56,89,79,38,47,23,1.01,2.36,4.55,2.19,8.25,5.05,4.71,0.84,5.05,10.1,9.43,14.98,13.3,6.4,7.91,3.87
6037552601,14000US06037552601,Census Tract 5526.01,"Census Tract 5526.01, Los Angeles County, California",ca,140,0,ACSSF,5627,,,,,6,37,,,,552601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172,73,32,49,37,35,9,55,28,43,123,206,277,50,67,69,19,6.23,2.73,4.18,3.16,2.99,0.77,4.69,2.39,3.67,10.49,17.58,23.63,4.27,5.72,5.89,1.62
6037552602,14000US06037552602,Census Tract 5526.02,"Census Tract 5526.02, Los Angeles County, California",ca,140,0,ACSSF,5628,,,,,6,37,,,,552602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134,56,76,30,95,100,43,51,0,90,64,122,132,99,68,40,68,4.94,6.7,2.65,8.38,8.82,3.79,4.5,0,7.94,5.64,10.76,11.64,8.73,6,3.53,6
6037552700,14000US06037552700,Census Tract 5527,"Census Tract 5527, Los Angeles County, California",ca,140,0,ACSSF,5629,,,,,6,37,,,,552700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774,57,50,111,47,45,114,78,39,46,128,229,271,257,154,100,48,3.21,2.82,6.26,2.65,2.54,6.43,4.4,2.2,2.59,7.22,12.91,15.28,14.49,8.68,5.64,2.71
6037552800,14000US06037552800,Census Tract 5528,"Census Tract 5528, Los Angeles County, California",ca,140,0,ACSSF,5630,,,,,6,37,,,,552800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636,51,52,46,38,8,110,105,59,83,96,173,329,270,126,76,14,3.12,3.18,2.81,2.32,0.49,6.72,6.42,3.61,5.07,5.87,10.57,20.11,16.5,7.7,4.65,0.86
6037552900,14000US06037552900,Census Tract 5529,"Census Tract 5529, Los Angeles County, California",ca,140,0,ACSSF,5631,,,,,6,37,,,,552900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812,55,55,56,82,88,29,97,120,108,165,215,336,200,73,93,40,3.04,3.04,3.09,4.53,4.86,1.6,5.35,6.62,5.96,9.11,11.87,18.54,11.04,4.03,5.13,2.21
6037553000,14000US06037553000,Census Tract 5530,"Census Tract 5530, Los Angeles County, California",ca,140,0,ACSSF,5632,,,,,6,37,,,,553000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253,7,31,0,27,40,42,26,92,24,82,253,245,180,109,80,15,0.56,2.47,0,2.15,3.19,3.35,2.08,7.34,1.92,6.54,20.19,19.55,14.37,8.7,6.38,1.2
6037553100,14000US06037553100,Census Tract 5531,"Census Tract 5531, Los Angeles County, California",ca,140,0,ACSSF,5633,,,,,6,37,,,,553100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909,14,95,14,22,52,69,45,123,78,213,257,367,207,150,140,63,0.73,4.98,0.73,1.15,2.72,3.61,2.36,6.44,4.09,11.16,13.46,19.22,10.84,7.86,7.33,3.3
6037553200,14000US06037553200,Census Tract 5532,"Census Tract 5532, Los Angeles County, California",ca,140,0,ACSSF,5634,,,,,6,37,,,,553200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,41,35,51,33,126,55,104,108,34,83,207,396,236,281,143,84,2.03,1.74,2.53,1.64,6.25,2.73,5.16,5.35,1.69,4.12,10.26,19.63,11.7,13.93,7.09,4.16
6037553300,14000US06037553300,Census Tract 5533,"Census Tract 5533, Los Angeles County, California",ca,140,0,ACSSF,5635,,,,,6,37,,,,553300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974,79,35,48,63,81,76,36,10,60,73,75,77,51,46,94,70,8.11,3.59,4.93,6.47,8.32,7.8,3.7,1.03,6.16,7.49,7.7,7.91,5.24,4.72,9.65,7.19
6037553400,14000US06037553400,Census Tract 5534,"Census Tract 5534, Los Angeles County, California",ca,140,0,ACSSF,5636,,,,,6,37,,,,553400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934,66,30,18,52,25,30,35,12,14,113,142,117,104,36,100,40,7.07,3.21,1.93,5.57,2.68,3.21,3.75,1.28,1.5,12.1,15.2,12.53,11.13,3.85,10.71,4.28
6037553502,14000US06037553502,Census Tract 5535.02,"Census Tract 5535.02, Los Angeles County, California",ca,140,0,ACSSF,5637,,,,,6,37,,,,553502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307,145,79,0,15,20,14,81,90,131,41,182,288,138,48,9,26,11.09,6.04,0,1.15,1.53,1.07,6.2,6.89,10.02,3.14,13.93,22.04,10.56,3.67,0.69,1.99
6037553503,14000US06037553503,Census Tract 5535.03,"Census Tract 5535.03, Los Angeles County, California",ca,140,0,ACSSF,5638,,,,,6,37,,,,553503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758,26,28,17,46,57,61,9,58,77,87,85,122,28,23,21,13,3.43,3.69,2.24,6.07,7.52,8.05,1.19,7.65,10.16,11.48,11.21,16.09,3.69,3.03,2.77,1.72
6037553504,14000US06037553504,Census Tract 5535.04,"Census Tract 5535.04, Los Angeles County, California",ca,140,0,ACSSF,5639,,,,,6,37,,,,553504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401,95,120,60,0,67,52,74,143,34,138,151,240,141,31,37,18,6.78,8.57,4.28,0,4.78,3.71,5.28,10.21,2.43,9.85,10.78,17.13,10.06,2.21,2.64,1.28
6037553601,14000US06037553601,Census Tract 5536.01,"Census Tract 5536.01, Los Angeles County, California",ca,140,0,ACSSF,5640,,,,,6,37,,,,553601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272,91,65,0,91,124,120,130,9,70,74,227,167,57,8,16,23,7.15,5.11,0,7.15,9.75,9.43,10.22,0.71,5.5,5.82,17.85,13.13,4.48,0.63,1.26,1.81
6037553602,14000US06037553602,Census Tract 5536.02,"Census Tract 5536.02, Los Angeles County, California",ca,140,0,ACSSF,5641,,,,,6,37,,,,553602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390,101,8,59,93,97,18,42,39,0,86,232,312,138,131,15,19,7.27,0.58,4.24,6.69,6.98,1.29,3.02,2.81,0,6.19,16.69,22.45,9.93,9.42,1.08,1.37
6037553701,14000US06037553701,Census Tract 5537.01,"Census Tract 5537.01, Los Angeles County, California",ca,140,0,ACSSF,5642,,,,,6,37,,,,553701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896,11,24,25,60,133,22,74,66,39,101,103,126,40,36,25,11,1.23,2.68,2.79,6.7,14.84,2.46,8.26,7.37,4.35,11.27,11.5,14.06,4.46,4.02,2.79,1.23
6037553702,14000US06037553702,Census Tract 5537.02,"Census Tract 5537.02, Los Angeles County, California",ca,140,0,ACSSF,5643,,,,,6,37,,,,553702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083,8,90,39,100,51,78,55,13,65,207,135,99,57,61,25,0,0.74,8.31,3.6,9.23,4.71,7.2,5.08,1.2,6,19.11,12.47,9.14,5.26,5.63,2.31,0
6037553801,14000US06037553801,Census Tract 5538.01,"Census Tract 5538.01, Los Angeles County, California",ca,140,0,ACSSF,5644,,,,,6,37,,,,553801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078,47,38,31,92,62,48,39,37,72,133,200,163,52,11,8,45,4.36,3.53,2.88,8.53,5.75,4.45,3.62,3.43,6.68,12.34,18.55,15.12,4.82,1.02,0.74,4.17
6037553802,14000US06037553802,Census Tract 5538.02,"Census Tract 5538.02, Los Angeles County, California",ca,140,0,ACSSF,5645,,,,,6,37,,,,553802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,179,140,189,92,124,62,162,166,92,140,245,192,108,55,94,0,8.77,6.86,9.26,4.51,6.08,3.04,7.94,8.14,4.51,6.86,12.01,9.41,5.29,2.7,4.61,0
6037553901,14000US06037553901,Census Tract 5539.01,"Census Tract 5539.01, Los Angeles County, California",ca,140,0,ACSSF,5646,,,,,6,37,,,,553901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620,76,73,30,99,92,73,33,65,41,104,174,444,176,74,31,35,4.69,4.51,1.85,6.11,5.68,4.51,2.04,4.01,2.53,6.42,10.74,27.41,10.86,4.57,1.91,2.16
6037553902,14000US06037553902,Census Tract 5539.02,"Census Tract 5539.02, Los Angeles County, California",ca,140,0,ACSSF,5647,,,,,6,37,,,,553902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607,85,123,25,68,172,40,70,94,71,243,214,234,113,15,34,6,5.29,7.65,1.56,4.23,10.7,2.49,4.36,5.85,4.42,15.12,13.32,14.56,7.03,0.93,2.12,0.37
6037554001,14000US06037554001,Census Tract 5540.01,"Census Tract 5540.01, Los Angeles County, California",ca,140,0,ACSSF,5648,,,,,6,37,,,,554001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071,21,35,60,20,11,67,117,77,65,102,72,144,69,99,84,28,1.96,3.27,5.6,1.87,1.03,6.26,10.92,7.19,6.07,9.52,6.72,13.45,6.44,9.24,7.84,2.61
6037554002,14000US06037554002,Census Tract 5540.02,"Census Tract 5540.02, Los Angeles County, California",ca,140,0,ACSSF,5649,,,,,6,37,,,,554002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666,79,76,95,101,81,86,69,127,45,153,195,250,132,74,70,33,4.74,4.56,5.7,6.06,4.86,5.16,4.14,7.62,2.7,9.18,11.7,15.01,7.92,4.44,4.2,1.98
6037554101,14000US06037554101,Census Tract 5541.01,"Census Tract 5541.01, Los Angeles County, California",ca,140,0,ACSSF,5650,,,,,6,37,,,,554101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033,34,15,94,71,69,80,106,54,85,114,25,146,45,18,67,10,3.29,1.45,9.1,6.87,6.68,7.74,10.26,5.23,8.23,11.04,2.42,14.13,4.36,1.74,6.49,0.97
6037554103,14000US06037554103,Census Tract 5541.03,"Census Tract 5541.03, Los Angeles County, California",ca,140,0,ACSSF,5651,,,,,6,37,,,,554103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,10,10,8,8,19,13,9,0,43,43,32,83,75,37,14,45,2.23,2.23,1.78,1.78,4.23,2.9,2,0,9.58,9.58,7.13,18.49,16.7,8.24,3.12,10.02
6037554104,14000US06037554104,Census Tract 5541.04,"Census Tract 5541.04, Los Angeles County, California",ca,140,0,ACSSF,5652,,,,,6,37,,,,554104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,22,75,39,56,36,19,28,17,16,33,152,112,84,0,27,14,3.01,10.27,5.34,7.67,4.93,2.6,3.84,2.33,2.19,4.52,20.82,15.34,11.51,0,3.7,1.92
6037554105,14000US06037554105,Census Tract 5541.05,"Census Tract 5541.05, Los Angeles County, California",ca,140,0,ACSSF,5653,,,,,6,37,,,,554105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472,87,133,70,102,105,75,101,137,68,206,95,147,68,59,19,0,5.91,9.04,4.76,6.93,7.13,5.1,6.86,9.31,4.62,13.99,6.45,9.99,4.62,4.01,1.29,0
