Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
6037620400,14000US06037620400,Census Tract 6204,"Census Tract 6204, Los Angeles County, California",ca,140,0,ACSSF,5902,,,,,6,37,,,,620400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3602,45,258,719,1361,893,220,106,1.25,7.16,19.96,37.78,24.79,6.11,2.94
6037620501,14000US06037620501,Census Tract 6205.01,"Census Tract 6205.01, Los Angeles County, California",ca,140,0,ACSSF,5903,,,,,6,37,,,,620501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4034,139,601,1370,1242,483,102,97,3.45,14.9,33.96,30.79,11.97,2.53,2.4
6037620521,14000US06037620521,Census Tract 6205.21,"Census Tract 6205.21, Los Angeles County, California",ca,140,0,ACSSF,5904,,,,,6,37,,,,620521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765,82,361,775,959,384,102,102,2.97,13.06,28.03,34.68,13.89,3.69,3.69
6037620522,14000US06037620522,Census Tract 6205.22,"Census Tract 6205.22, Los Angeles County, California",ca,140,0,ACSSF,5905,,,,,6,37,,,,620522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3681,131,395,1134,1242,489,161,129,3.56,10.73,30.81,33.74,13.28,4.37,3.5
6037620601,14000US06037620601,Census Tract 6206.01,"Census Tract 6206.01, Los Angeles County, California",ca,140,0,ACSSF,5906,,,,,6,37,,,,620601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3865,190,622,1028,1249,622,139,15,4.92,16.09,26.6,32.32,16.09,3.6,0.39
6037620602,14000US06037620602,Census Tract 6206.02,"Census Tract 6206.02, Los Angeles County, California",ca,140,0,ACSSF,5907,,,,,6,37,,,,620602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3912,312,512,1056,1450,392,177,13,7.98,13.09,26.99,37.07,10.02,4.52,0.33
6037620701,14000US06037620701,Census Tract 6207.01,"Census Tract 6207.01, Los Angeles County, California",ca,140,0,ACSSF,5908,,,,,6,37,,,,620701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218,84,552,842,2207,1150,144,239,1.61,10.58,16.14,42.3,22.04,2.76,4.58
6037620702,14000US06037620702,Census Tract 6207.02,"Census Tract 6207.02, Los Angeles County, California",ca,140,0,ACSSF,5909,,,,,6,37,,,,620702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5397,186,286,1636,2046,807,312,124,3.45,5.3,30.31,37.91,14.95,5.78,2.3
6037620800,14000US06037620800,Census Tract 6208,"Census Tract 6208, Los Angeles County, California",ca,140,0,ACSSF,5910,,,,,6,37,,,,620800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5315,254,499,967,1820,1013,616,146,4.78,9.39,18.19,34.24,19.06,11.59,2.75
6037620901,14000US06037620901,Census Tract 6209.01,"Census Tract 6209.01, Los Angeles County, California",ca,140,0,ACSSF,5911,,,,,6,37,,,,620901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967,40,69,258,795,445,292,68,2.03,3.51,13.12,40.42,22.62,14.84,3.46
6037620904,14000US06037620904,Census Tract 6209.04,"Census Tract 6209.04, Los Angeles County, California",ca,140,0,ACSSF,5912,,,,,6,37,,,,620904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142,0,114,362,864,538,209,55,0,5.32,16.9,40.34,25.12,9.76,2.57
6037621001,14000US06037621001,Census Tract 6210.01,"Census Tract 6210.01, Los Angeles County, California",ca,140,0,ACSSF,5913,,,,,6,37,,,,621001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416,73,301,688,1534,416,271,133,2.14,8.81,20.14,44.91,12.18,7.93,3.89
6037621002,14000US06037621002,Census Tract 6210.02,"Census Tract 6210.02, Los Angeles County, California",ca,140,0,ACSSF,5914,,,,,6,37,,,,621002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858,5,23,76,477,165,65,47,0.58,2.68,8.86,55.59,19.23,7.58,5.48
6037621004,14000US06037621004,Census Tract 6210.04,"Census Tract 6210.04, Los Angeles County, California",ca,140,0,ACSSF,5915,,,,,6,37,,,,621004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413,87,254,624,1852,409,148,39,2.55,7.44,18.28,54.26,11.98,4.34,1.14
6037621102,14000US06037621102,Census Tract 6211.02,"Census Tract 6211.02, Los Angeles County, California",ca,140,0,ACSSF,5916,,,,,6,37,,,,621102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144,40,189,372,888,460,77,118,1.87,8.82,17.35,41.42,21.46,3.59,5.5
6037621104,14000US06037621104,Census Tract 6211.04,"Census Tract 6211.04, Los Angeles County, California",ca,140,0,ACSSF,5917,,,,,6,37,,,,621104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715,161,215,766,2912,1173,356,132,2.82,3.76,13.4,50.95,20.52,6.23,2.31
6037621201,14000US06037621201,Census Tract 6212.01,"Census Tract 6212.01, Los Angeles County, California",ca,140,0,ACSSF,5918,,,,,6,37,,,,621201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4664,189,472,1258,1669,904,101,71,4.05,10.12,26.97,35.78,19.38,2.17,1.52
6037621204,14000US06037621204,Census Tract 6212.04,"Census Tract 6212.04, Los Angeles County, California",ca,140,0,ACSSF,5919,,,,,6,37,,,,621204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,117,235,812,795,541,140,92,4.28,8.6,29.72,29.1,19.8,5.12,3.37
6037621301,14000US06037621301,Census Tract 6213.01,"Census Tract 6213.01, Los Angeles County, California",ca,140,0,ACSSF,5920,,,,,6,37,,,,621301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4976,61,545,1239,2068,814,158,91,1.23,10.95,24.9,41.56,16.36,3.18,1.83
6037621324,14000US06037621324,Census Tract 6213.24,"Census Tract 6213.24, Los Angeles County, California",ca,140,0,ACSSF,5921,,,,,6,37,,,,621324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2989,186,238,694,1047,640,51,133,6.22,7.96,23.22,35.03,21.41,1.71,4.45
6037621326,14000US06037621326,Census Tract 6213.26,"Census Tract 6213.26, Los Angeles County, California",ca,140,0,ACSSF,5922,,,,,6,37,,,,621326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567,70,193,659,1095,373,118,59,2.73,7.52,25.67,42.66,14.53,4.6,2.3
6037621400,14000US06037621400,Census Tract 6214,"Census Tract 6214, Los Angeles County, California",ca,140,0,ACSSF,5923,,,,,6,37,,,,621400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3220,78,305,774,1107,674,176,106,2.42,9.47,24.04,34.38,20.93,5.47,3.29
6037650001,14000US06037650001,Census Tract 6500.01,"Census Tract 6500.01, Los Angeles County, California",ca,140,0,ACSSF,5924,,,,,6,37,,,,650001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4034,344,775,992,1383,283,174,83,8.53,19.21,24.59,34.28,7.02,4.31,2.06
6037650003,14000US06037650003,Census Tract 6500.03,"Census Tract 6500.03, Los Angeles County, California",ca,140,0,ACSSF,5925,,,,,6,37,,,,650003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196,260,397,829,596,101,6,7,11.84,18.08,37.75,27.14,4.6,0.27,0.32
6037650004,14000US06037650004,Census Tract 6500.04,"Census Tract 6500.04, Los Angeles County, California",ca,140,0,ACSSF,5926,,,,,6,37,,,,650004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829,275,404,925,830,308,20,67,9.72,14.28,32.7,29.34,10.89,0.71,2.37
6037650101,14000US06037650101,Census Tract 6501.01,"Census Tract 6501.01, Los Angeles County, California",ca,140,0,ACSSF,5927,,,,,6,37,,,,650101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450,326,904,1381,1372,218,118,131,7.33,20.31,31.03,30.83,4.9,2.65,2.94
6037650102,14000US06037650102,Census Tract 6501.02,"Census Tract 6501.02, Los Angeles County, California",ca,140,0,ACSSF,5928,,,,,6,37,,,,650102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485,141,184,458,510,156,30,6,9.49,12.39,30.84,34.34,10.51,2.02,0.4
6037650200,14000US06037650200,Census Tract 6502,"Census Tract 6502, Los Angeles County, California",ca,140,0,ACSSF,5929,,,,,6,37,,,,650200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4307,504,1009,1433,965,270,69,57,11.7,23.43,33.27,22.41,6.27,1.6,1.32
6037650300,14000US06037650300,Census Tract 6503,"Census Tract 6503, Los Angeles County, California",ca,140,0,ACSSF,5930,,,,,6,37,,,,650300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015,307,912,1465,1599,600,88,44,6.12,18.19,29.21,31.88,11.96,1.75,0.88
6037650401,14000US06037650401,Census Tract 6504.01,"Census Tract 6504.01, Los Angeles County, California",ca,140,0,ACSSF,5931,,,,,6,37,,,,650401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3244,163,627,919,915,467,69,84,5.02,19.33,28.33,28.21,14.4,2.13,2.59
6037650501,14000US06037650501,Census Tract 6505.01,"Census Tract 6505.01, Los Angeles County, California",ca,140,0,ACSSF,5932,,,,,6,37,,,,650501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220,255,386,564,619,280,44,72,11.49,17.39,25.41,27.88,12.61,1.98,3.24
6037650502,14000US06037650502,Census Tract 6505.02,"Census Tract 6505.02, Los Angeles County, California",ca,140,0,ACSSF,5933,,,,,6,37,,,,650502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062,119,430,762,1158,410,146,37,3.89,14.04,24.89,37.82,13.39,4.77,1.21
6037650602,14000US06037650602,Census Tract 6506.02,"Census Tract 6506.02, Los Angeles County, California",ca,140,0,ACSSF,5934,,,,,6,37,,,,650602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5479,200,692,1408,2058,985,82,54,3.65,12.63,25.7,37.56,17.98,1.5,0.99
6037650603,14000US06037650603,Census Tract 6506.03,"Census Tract 6506.03, Los Angeles County, California",ca,140,0,ACSSF,5935,,,,,6,37,,,,650603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730,118,389,776,968,321,100,58,4.32,14.25,28.42,35.46,11.76,3.66,2.12
6037650604,14000US06037650604,Census Tract 6506.04,"Census Tract 6506.04, Los Angeles County, California",ca,140,0,ACSSF,5936,,,,,6,37,,,,650604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4232,290,1072,962,1355,395,61,97,6.85,25.33,22.73,32.02,9.33,1.44,2.29
6037650605,14000US06037650605,Census Tract 6506.05,"Census Tract 6506.05, Los Angeles County, California",ca,140,0,ACSSF,5937,,,,,6,37,,,,650605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283,175,284,467,1022,311,15,9,7.67,12.44,20.46,44.77,13.62,0.66,0.39
6037650701,14000US06037650701,Census Tract 6507.01,"Census Tract 6507.01, Los Angeles County, California",ca,140,0,ACSSF,5938,,,,,6,37,,,,650701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,94,340,465,570,289,52,15,5.15,18.63,25.48,31.23,15.84,2.85,0.82
6037650702,14000US06037650702,Census Tract 6507.02,"Census Tract 6507.02, Los Angeles County, California",ca,140,0,ACSSF,5939,,,,,6,37,,,,650702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416,114,649,835,992,649,83,94,3.34,19,24.44,29.04,19,2.43,2.75
6037650800,14000US06037650800,Census Tract 6508,"Census Tract 6508, Los Angeles County, California",ca,140,0,ACSSF,5940,,,,,6,37,,,,650800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4794,159,592,812,2377,620,114,120,3.32,12.35,16.94,49.58,12.93,2.38,2.5
6037650901,14000US06037650901,Census Tract 6509.01,"Census Tract 6509.01, Los Angeles County, California",ca,140,0,ACSSF,5941,,,,,6,37,,,,650901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3908,197,720,1185,1182,514,110,0,5.04,18.42,30.32,30.25,13.15,2.81,0
6037650902,14000US06037650902,Census Tract 6509.02,"Census Tract 6509.02, Los Angeles County, California",ca,140,0,ACSSF,5942,,,,,6,37,,,,650902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4728,253,615,1571,1445,516,120,208,5.35,13.01,33.23,30.56,10.91,2.54,4.4
6037651001,14000US06037651001,Census Tract 6510.01,"Census Tract 6510.01, Los Angeles County, California",ca,140,0,ACSSF,5943,,,,,6,37,,,,651001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3753,356,842,1063,883,388,116,105,9.49,22.44,28.32,23.53,10.34,3.09,2.8
6037651002,14000US06037651002,Census Tract 6510.02,"Census Tract 6510.02, Los Angeles County, California",ca,140,0,ACSSF,5944,,,,,6,37,,,,651002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805,210,697,1084,1290,427,65,32,5.52,18.32,28.49,33.9,11.22,1.71,0.84
6037651101,14000US06037651101,Census Tract 6511.01,"Census Tract 6511.01, Los Angeles County, California",ca,140,0,ACSSF,5945,,,,,6,37,,,,651101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3609,190,463,1056,1104,553,202,41,5.26,12.83,29.26,30.59,15.32,5.6,1.14
6037651102,14000US06037651102,Census Tract 6511.02,"Census Tract 6511.02, Los Angeles County, California",ca,140,0,ACSSF,5946,,,,,6,37,,,,651102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738,112,366,785,1035,341,58,41,4.09,13.37,28.67,37.8,12.45,2.12,1.5
6037651201,14000US06037651201,Census Tract 6512.01,"Census Tract 6512.01, Los Angeles County, California",ca,140,0,ACSSF,5947,,,,,6,37,,,,651201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667,79,653,953,1168,625,120,69,2.15,17.81,25.99,31.85,17.04,3.27,1.88
6037651221,14000US06037651221,Census Tract 6512.21,"Census Tract 6512.21, Los Angeles County, California",ca,140,0,ACSSF,5948,,,,,6,37,,,,651221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649,117,383,685,931,369,127,37,4.42,14.46,25.86,35.15,13.93,4.79,1.4
6037651222,14000US06037651222,Census Tract 6512.22,"Census Tract 6512.22, Los Angeles County, California",ca,140,0,ACSSF,5949,,,,,6,37,,,,651222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4195,164,519,1147,1572,666,57,70,3.91,12.37,27.34,37.47,15.88,1.36,1.67
6037651302,14000US06037651302,Census Tract 6513.02,"Census Tract 6513.02, Los Angeles County, California",ca,140,0,ACSSF,5950,,,,,6,37,,,,651302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4102,134,311,1061,1625,687,148,136,3.27,7.58,25.87,39.61,16.75,3.61,3.32
6037651304,14000US06037651304,Census Tract 6513.04,"Census Tract 6513.04, Los Angeles County, California",ca,140,0,ACSSF,5951,,,,,6,37,,,,651304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3707,119,374,1088,1197,624,197,108,3.21,10.09,29.35,32.29,16.83,5.31,2.91
6037651401,14000US06037651401,Census Tract 6514.01,"Census Tract 6514.01, Los Angeles County, California",ca,140,0,ACSSF,5952,,,,,6,37,,,,651401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929,95,227,660,657,216,58,16,4.92,11.77,34.21,34.06,11.2,3.01,0.83
6037651402,14000US06037651402,Census Tract 6514.02,"Census Tract 6514.02, Los Angeles County, California",ca,140,0,ACSSF,5953,,,,,6,37,,,,651402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4666,257,597,1247,1470,795,160,140,5.51,12.79,26.73,31.5,17.04,3.43,3
6037670001,14000US06037670001,Census Tract 6700.01,"Census Tract 6700.01, Los Angeles County, California",ca,140,0,ACSSF,5954,,,,,6,37,,,,670001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639,289,696,820,588,176,67,3,10.95,26.37,31.07,22.28,6.67,2.54,0.11
6037670002,14000US06037670002,Census Tract 6700.02,"Census Tract 6700.02, Los Angeles County, California",ca,140,0,ACSSF,5955,,,,,6,37,,,,670002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2856,445,714,846,653,140,49,9,15.58,25,29.62,22.86,4.9,1.72,0.32
6037670003,14000US06037670003,Census Tract 6700.03,"Census Tract 6700.03, Los Angeles County, California",ca,140,0,ACSSF,5956,,,,,6,37,,,,670003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4141,551,924,1317,908,331,98,12,13.31,22.31,31.8,21.93,7.99,2.37,0.29
6037670100,14000US06037670100,Census Tract 6701,"Census Tract 6701, Los Angeles County, California",ca,140,0,ACSSF,5957,,,,,6,37,,,,670100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5001,551,1299,1269,1192,512,163,15,11.02,25.97,25.37,23.84,10.24,3.26,0.3
6037670201,14000US06037670201,Census Tract 6702.01,"Census Tract 6702.01, Los Angeles County, California",ca,140,0,ACSSF,5958,,,,,6,37,,,,670201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2814,61,382,602,1017,421,216,115,2.17,13.57,21.39,36.14,14.96,7.68,4.09
6037670202,14000US06037670202,Census Tract 6702.02,"Census Tract 6702.02, Los Angeles County, California",ca,140,0,ACSSF,5959,,,,,6,37,,,,670202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,7,191,412,646,353,163,78,0.38,10.32,22.27,34.92,19.08,8.81,4.22
6037670324,14000US06037670324,Census Tract 6703.24,"Census Tract 6703.24, Los Angeles County, California",ca,140,0,ACSSF,5960,,,,,6,37,,,,670324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3535,88,44,744,1660,633,315,51,2.49,1.24,21.05,46.96,17.91,8.91,1.44
6037670326,14000US06037670326,Census Tract 6703.26,"Census Tract 6703.26, Los Angeles County, California",ca,140,0,ACSSF,5961,,,,,6,37,,,,670326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617,24,185,339,970,573,373,153,0.92,7.07,12.95,37.07,21.9,14.25,5.85
6037670328,14000US06037670328,Census Tract 6703.28,"Census Tract 6703.28, Los Angeles County, California",ca,140,0,ACSSF,5962,,,,,6,37,,,,670328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475,2,281,618,1441,603,376,154,0.06,8.09,17.78,41.47,17.35,10.82,4.43
6037670403,14000US06037670403,Census Tract 6704.03,"Census Tract 6704.03, Los Angeles County, California",ca,140,0,ACSSF,5963,,,,,6,37,,,,670403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983,24,151,298,782,485,109,134,1.21,7.61,15.03,39.44,24.46,5.5,6.76
6037670405,14000US06037670405,Census Tract 6704.05,"Census Tract 6704.05, Los Angeles County, California",ca,140,0,ACSSF,5964,,,,,6,37,,,,670405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145,43,112,487,735,503,187,78,2,5.22,22.7,34.27,23.45,8.72,3.64
6037670406,14000US06037670406,Census Tract 6704.06,"Census Tract 6704.06, Los Angeles County, California",ca,140,0,ACSSF,5965,,,,,6,37,,,,670406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369,53,103,240,485,275,151,62,3.87,7.52,17.53,35.43,20.09,11.03,4.53
6037670407,14000US06037670407,Census Tract 6704.07,"Census Tract 6704.07, Los Angeles County, California",ca,140,0,ACSSF,5966,,,,,6,37,,,,670407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4279,134,331,836,1797,665,262,254,3.13,7.74,19.54,42,15.54,6.12,5.94
6037670411,14000US06037670411,Census Tract 6704.11,"Census Tract 6704.11, Los Angeles County, California",ca,140,0,ACSSF,5967,,,,,6,37,,,,670411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3184,48,272,536,1322,683,186,137,1.51,8.54,16.83,41.52,21.45,5.84,4.3
6037670413,14000US06037670413,Census Tract 6704.13,"Census Tract 6704.13, Los Angeles County, California",ca,140,0,ACSSF,5968,,,,,6,37,,,,670413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496,74,179,688,1278,786,331,160,2.12,5.12,19.68,36.56,22.48,9.47,4.58
6037670416,14000US06037670416,Census Tract 6704.16,"Census Tract 6704.16, Los Angeles County, California",ca,140,0,ACSSF,5969,,,,,6,37,,,,670416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3231,96,311,829,859,646,342,148,2.97,9.63,25.66,26.59,19.99,10.58,4.58
6037670500,14000US06037670500,Census Tract 6705,"Census Tract 6705, Los Angeles County, California",ca,140,0,ACSSF,5970,,,,,6,37,,,,670500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190,34,102,213,362,184,238,57,2.86,8.57,17.9,30.42,15.46,20,4.79
6037670602,14000US06037670602,Census Tract 6706.02,"Census Tract 6706.02, Los Angeles County, California",ca,140,0,ACSSF,5971,,,,,6,37,,,,670602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5081,120,412,1283,1682,787,542,255,2.36,8.11,25.25,33.1,15.49,10.67,5.02
6037670701,14000US06037670701,Census Tract 6707.01,"Census Tract 6707.01, Los Angeles County, California",ca,140,0,ACSSF,5972,,,,,6,37,,,,670701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085,294,668,1261,1415,1100,236,111,5.78,13.14,24.8,27.83,21.63,4.64,2.18
6037670702,14000US06037670702,Census Tract 6707.02,"Census Tract 6707.02, Los Angeles County, California",ca,140,0,ACSSF,5973,,,,,6,37,,,,670702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,71,334,752,1665,793,283,302,1.69,7.95,17.9,39.64,18.88,6.74,7.19
6037700101,14000US06037700101,Census Tract 7001.01,"Census Tract 7001.01, Los Angeles County, California",ca,140,0,ACSSF,5974,,,,,6,37,,,,700101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4621,72,424,1332,1854,584,278,77,1.56,9.18,28.82,40.12,12.64,6.02,1.67
6037700102,14000US06037700102,Census Tract 7001.02,"Census Tract 7001.02, Los Angeles County, California",ca,140,0,ACSSF,5975,,,,,6,37,,,,700102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3774,186,721,1003,1533,266,22,43,4.93,19.1,26.58,40.62,7.05,0.58,1.14
6037700200,14000US06037700200,Census Tract 7002,"Census Tract 7002, Los Angeles County, California",ca,140,0,ACSSF,5976,,,,,6,37,,,,700200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6527,283,681,1453,3203,600,210,97,4.34,10.43,22.26,49.07,9.19,3.22,1.49
6037700300,14000US06037700300,Census Tract 7003,"Census Tract 7003, Los Angeles County, California",ca,140,0,ACSSF,5977,,,,,6,37,,,,700300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6079,196,445,1561,2659,743,298,177,3.22,7.32,25.68,43.74,12.22,4.9,2.91
6037700400,14000US06037700400,Census Tract 7004,"Census Tract 7004, Los Angeles County, California",ca,140,0,ACSSF,5978,,,,,6,37,,,,700400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4970,116,412,1244,2182,519,467,30,2.33,8.29,25.03,43.9,10.44,9.4,0.6
6037700501,14000US06037700501,Census Tract 7005.01,"Census Tract 7005.01, Los Angeles County, California",ca,140,0,ACSSF,5979,,,,,6,37,,,,700501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3243,17,339,622,1511,379,265,110,0.52,10.45,19.18,46.59,11.69,8.17,3.39
6037700502,14000US06037700502,Census Tract 7005.02,"Census Tract 7005.02, Los Angeles County, California",ca,140,0,ACSSF,5980,,,,,6,37,,,,700502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3802,36,464,791,1646,621,160,84,0.95,12.2,20.8,43.29,16.33,4.21,2.21
6037700600,14000US06037700600,Census Tract 7006,"Census Tract 7006, Los Angeles County, California",ca,140,0,ACSSF,5981,,,,,6,37,,,,700600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697,199,337,720,1163,403,677,198,5.38,9.12,19.48,31.46,10.9,18.31,5.36
6037700700,14000US06037700700,Census Tract 7007,"Census Tract 7007, Los Angeles County, California",ca,140,0,ACSSF,5982,,,,,6,37,,,,700700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244,141,257,434,657,220,423,112,6.28,11.45,19.34,29.28,9.8,18.85,4.99
